YEAR,MONTH,DAY,ORIGIN_AIRPORT,DESTINATION_AIRPORT,DEPARTURE_DELAY,DISTANCE,ARRIVAL_DELAY
2015,11,10,MHT,BWI,-6.0,377,-18.0
2015,11,10,MIA,DFW,4.0,1121,-16.0
2015,11,11,SEA,DFW,-6.0,1660,-29.0
2015,11,11,LAX,DFW,-8.0,1235,-18.0
2015,11,11,DFW,MIA,1.0,1121,2.0
2015,11,11,IAH,DFW,-6.0,224,-26.0
2015,11,11,JFK,MIA,3.0,1089,-24.0
2015,11,11,MHT,BWI,-5.0,377,-7.0
2015,11,11,SLC,LAS,-3.0,368,-4.0
2015,11,11,MIA,DFW,3.0,1121,-9.0
2015,11,12,SEA,DFW,-7.0,1660,-23.0
2015,11,12,LAX,DFW,-3.0,1235,-11.0
2015,11,12,LAS,IAH,-2.0,1222,-18.0
2015,11,12,SLC,ATL,-6.0,1590,-17.0
2015,11,12,DFW,MIA,-5.0,1121,-17.0
2015,11,12,IAH,DFW,-9.0,224,-22.0
2015,11,12,JFK,MIA,-5.0,1089,-20.0
2015,11,12,MHT,BWI,1.0,377,-5.0
2015,11,12,MIA,DFW,-5.0,1121,-21.0
2015,11,13,SEA,DFW,-4.0,1660,-30.0
2015,11,13,LAX,DFW,531.0,1235,531.0
2015,11,13,LAS,IAH,5.0,1222,9.0
2015,11,13,DFW,MIA,1.0,1121,-8.0
2015,11,13,IAH,DFW,-3.0,224,-21.0
2015,11,13,MDW,BWI,-7.0,611,-25.0
2015,11,13,JFK,MIA,-5.0,1089,-23.0
2015,11,13,MHT,BWI,-5.0,377,7.0
2015,11,13,MIA,DFW,-5.0,1121,-22.0
2015,11,14,SEA,DFW,-2.0,1660,-17.0
2015,11,14,LAX,DFW,4.0,1235,-5.0
2015,11,14,LAS,IAH,-5.0,1222,3.0
2015,11,14,DFW,MIA,-2.0,1121,-13.0
2015,11,14,IAH,DFW,-6.0,224,-27.0
2015,11,14,MHT,BWI,-5.0,377,-28.0
2015,11,14,JFK,MIA,-1.0,1089,-14.0
2015,11,14,MIA,DFW,1.0,1121,-4.0
2015,11,15,LAS,IAH,-2.0,1222,-7.0
2015,11,15,SLC,ATL,-9.0,1590,7.0
2015,11,15,SEA,DFW,-3.0,1660,8.0
2015,11,15,DFW,MIA,-6.0,1121,-10.0
2015,11,15,IAH,MIA,36.0,964,44.0
2015,11,15,JFK,MIA,1.0,1089,-12.0
2015,11,15,MHT,MDW,-4.0,838,-24.0
2015,11,15,BWI,MIA,-2.0,946,-25.0
2015,11,15,MIA,DFW,19.0,1121,-5.0
2015,11,16,SEA,DFW,-8.0,1660,8.0
2015,11,16,LAX,DFW,0.0,1235,-6.0
2015,11,16,LAS,IAH,-1.0,1222,-11.0
2015,11,16,DFW,MIA,4.0,1121,-5.0
2015,11,16,IAH,DFW,-6.0,224,-18.0
2015,11,16,MDW,BWI,3.0,611,-5.0
2015,11,16,JFK,MIA,-5.0,1089,-25.0
2015,11,16,MHT,BWI,-6.0,377,-6.0
2015,11,16,MIA,DFW,5.0,1121,0.0
2015,11,17,SEA,DFW,2.0,1660,-2.0
2015,11,17,LAX,DFW,69.0,1235,74.0
2015,11,17,LAS,IAH,-4.0,1222,-3.0
2015,11,17,SLC,ATL,-16.0,1590,13.0
2015,11,17,DFW,MIA,-4.0,1121,-11.0
2015,11,17,IAH,DFW,-1.0,224,5.0
2015,11,17,MDW,BWI,-2.0,611,-8.0
2015,11,17,JFK,MIA,32.0,1089,19.0
2015,11,17,MHT,BWI,-3.0,377,-26.0
2015,11,17,MIA,DFW,-5.0,1121,10.0
2015,11,18,SEA,DFW,2.0,1660,-14.0
2015,11,18,LAX,DFW,-2.0,1235,-9.0
2015,11,18,LAS,IAH,-6.0,1222,-8.0
2015,11,18,DFW,MIA,-3.0,1121,-9.0
2015,11,18,IAH,DFW,7.0,224,-5.0
2015,11,18,MDW,BWI,-2.0,611,-6.0
2015,11,18,JFK,MIA,21.0,1089,3.0
2015,11,18,MHT,BWI,-9.0,377,-31.0
2015,11,18,SLC,LAS,0.0,368,-16.0
2015,11,18,MIA,DFW,-3.0,1121,-19.0
2015,11,19,SEA,DFW,-10.0,1660,-35.0
2015,11,19,LAX,DFW,18.0,1235,7.0
2015,11,19,LAS,IAH,-1.0,1222,-11.0
2015,11,19,SLC,ATL,-3.0,1590,-7.0
2015,11,19,DFW,MIA,-3.0,1121,-16.0
2015,11,19,IAH,DFW,0.0,224,-19.0
2015,11,19,MDW,BWI,-4.0,611,-11.0
2015,11,19,JFK,MIA,-5.0,1089,-19.0
2015,11,19,MHT,BWI,-4.0,377,-11.0
2015,11,19,MIA,DFW,-1.0,1121,-7.0
2015,11,20,SEA,DFW,-5.0,1660,-30.0
2015,11,20,LAX,DFW,-3.0,1235,-12.0
2015,11,20,LAS,IAH,-6.0,1222,-11.0
2015,11,20,DFW,MIA,-4.0,1121,-5.0
2015,11,20,IAH,DFW,-7.0,224,-15.0
2015,11,20,MDW,BWI,-1.0,611,-17.0
2015,11,20,JFK,MIA,-4.0,1089,-19.0
2015,11,20,MHT,BWI,-6.0,377,-2.0
2015,11,20,MIA,DFW,-5.0,1121,-22.0
2015,11,21,SEA,DFW,-3.0,1660,-21.0
2015,11,21,LAX,DFW,0.0,1235,-4.0
2015,11,21,LAS,IAH,96.0,1222,98.0
2015,11,21,DFW,MIA,-5.0,1121,-20.0
2015,11,21,IAH,DFW,-4.0,224,-20.0
2015,11,21,MHT,BWI,-2.0,377,-26.0
2015,11,21,JFK,MIA,-5.0,1089,-18.0
2015,11,21,MIA,DFW,-4.0,1121,-14.0
2015,11,22,LAS,IAH,-4.0,1222,4.0
2015,11,22,SLC,ATL,-3.0,1590,-6.0
2015,11,22,SEA,DFW,-5.0,1660,-13.0
2015,11,22,DFW,MIA,51.0,1121,47.0
2015,11,22,IAH,MIA,-4.0,964,-16.0
2015,11,22,JFK,MIA,-6.0,1089,9.0
2015,11,22,MHT,MDW,0.0,838,-10.0
2015,11,22,BWI,MIA,-5.0,946,11.0
2015,11,22,MIA,DFW,-4.0,1121,21.0
2015,11,23,LAX,DFW,0.0,1235,-9.0
2015,11,23,LAS,IAH,31.0,1222,20.0
2015,11,23,DFW,MIA,8.0,1121,-15.0
2015,11,23,IAH,MIA,-7.0,964,-27.0
2015,11,23,MDW,BWI,6.0,611,-6.0
2015,11,23,JFK,MIA,14.0,1089,-1.0
2015,11,23,MHT,BWI,-4.0,377,-23.0
2015,11,23,BWI,MIA,66.0,946,96.0
2015,11,23,MIA,DFW,-6.0,1121,-28.0
2015,11,24,SEA,DFW,-5.0,1660,-25.0
2015,11,24,LAX,DFW,9.0,1235,-2.0
2015,11,24,LAS,IAH,-3.0,1222,-6.0
2015,11,24,SLC,ATL,0.0,1590,15.0
2015,11,24,DFW,MIA,8.0,1121,0.0
2015,11,24,MDW,LAX,-1.0,1750,-8.0
2015,11,24,MHT,MDW,-3.0,838,-24.0
2015,11,24,IAH,MIA,-7.0,964,-24.0
2015,11,24,JFK,MIA,3.0,1089,-13.0
2015,11,24,MIA,DFW,1.0,1121,-18.0
2015,11,25,SEA,DFW,-9.0,1660,-16.0
2015,11,25,LAX,DFW,31.0,1235,31.0
2015,11,25,LAS,IAH,1.0,1222,-5.0
2015,11,25,DFW,MIA,10.0,1121,-10.0
2015,11,25,IAH,DFW,2.0,224,-4.0
2015,11,25,MHT,MDW,-2.0,838,-24.0
2015,11,25,MDW,BWI,-5.0,611,-14.0
2015,11,25,JFK,MIA,-6.0,1089,-24.0
2015,11,25,MIA,DFW,-1.0,1121,-7.0
2015,11,26,SEA,DFW,-2.0,1660,2.0
2015,11,26,LAX,DFW,5.0,1235,-10.0
2015,11,26,LAS,IAH,-5.0,1222,-7.0
2015,11,26,DFW,MIA,-3.0,1121,-20.0
2015,11,26,IAH,DFW,-5.0,224,-6.0
2015,11,26,MDW,BWI,-2.0,611,5.0
2015,11,26,MHT,MDW,-5.0,838,-16.0
2015,11,26,JFK,MIA,8.0,1089,-24.0
2015,11,26,MIA,DFW,-4.0,1121,-17.0
2015,11,27,LAS,IAH,-13.0,1222,-16.0
2015,11,27,PHX,ATL,-1.0,1587,-10.0
2015,11,27,SLC,ATL,-10.0,1590,-10.0
2015,11,27,SEA,DFW,5.0,1660,25.0
2015,11,27,DFW,MIA,-4.0,1121,-11.0
2015,11,27,IAH,MIA,-8.0,964,-9.0
2015,11,27,JFK,MIA,7.0,1089,-30.0
2015,11,27,MHT,BWI,-4.0,377,-13.0
2015,11,27,BWI,MIA,-4.0,946,-43.0
2015,11,28,SEA,DFW,-2.0,1660,-3.0
2015,11,28,LAX,DFW,-1.0,1235,-9.0
2015,11,28,LAS,IAH,-6.0,1222,-12.0
2015,11,28,DFW,MIA,18.0,1121,12.0
2015,11,28,IAH,DFW,-4.0,224,-15.0
2015,11,28,MDW,BWI,-4.0,611,3.0
2015,11,28,MHT,MDW,-1.0,838,4.0
2015,11,28,JFK,MIA,1.0,1089,-13.0
2015,11,28,MIA,DFW,-1.0,1121,-9.0
2015,11,29,SEA,DFW,0.0,1660,-2.0
2015,11,29,LAS,IAH,-8.0,1222,-9.0
2015,11,29,IAH,DFW,-3.0,224,3.0
2015,11,29,MDW,BWI,-3.0,611,-20.0
2015,11,29,MHT,MDW,0.0,838,-6.0
2015,11,29,JFK,MIA,-4.0,1089,-25.0
2015,11,29,MIA,DFW,-1.0,1121,-23.0
2015,11,30,SEA,DFW,31.0,1660,25.0
2015,11,30,LAX,DFW,1.0,1235,-4.0
2015,11,30,LAS,IAH,33.0,1222,26.0
2015,11,30,IAH,DFW,9.0,224,-1.0
2015,11,30,MDW,BWI,-5.0,611,-6.0
2015,11,30,MHT,MDW,-4.0,838,-19.0
2015,11,30,JFK,MIA,0.0,1089,-15.0
2015,11,30,MIA,DFW,-2.0,1121,-11.0
2015,12,1,SEA,DFW,4.0,1660,-17.0
2015,12,1,LAX,DFW,-3.0,1235,-8.0
2015,12,1,LAS,ATL,-1.0,1747,-28.0
2015,12,1,HNL,SFO,3.0,2398,-21.0
2015,12,1,DFW,MIA,6.0,1121,-4.0
2015,12,1,IAH,DFW,-5.0,224,-22.0
2015,12,1,MDW,BWI,0.0,611,-4.0
2015,12,1,MIA,ATL,39.0,594,21.0
2015,12,1,MHT,BWI,5.0,377,-2.0
2015,12,1,JFK,MIA,-1.0,1089,0.0
2015,12,1,BWI,IAH,-2.0,1235,-2.0
2015,12,2,SEA,DFW,-7.0,1660,-27.0
2015,12,2,LAX,DFW,701.0,1235,732.0
2015,12,2,LAS,ATL,-2.0,1747,-1.0
2015,12,2,DFW,MIA,5.0,1121,-10.0
2015,12,2,IAH,DFW,-10.0,224,-11.0
2015,12,2,MDW,BWI,9.0,611,-5.0
2015,12,2,MIA,ATL,-6.0,594,-20.0
2015,12,2,SLC,LAS,-2.0,368,9.0
2015,12,2,MHT,BWI,,377,
2015,12,2,JFK,MIA,2.0,1089,-10.0
2015,12,3,SEA,DFW,171.0,1660,185.0
2015,12,3,LAX,DFW,-1.0,1235,9.0
2015,12,3,LAS,ATL,19.0,1747,18.0
2015,12,3,SLC,ATL,-3.0,1590,-7.0
2015,12,3,DFW,MIA,2.0,1121,-5.0
2015,12,3,IAH,DFW,-10.0,224,-5.0
2015,12,3,MDW,BWI,-4.0,611,-15.0
2015,12,3,MIA,ATL,-3.0,594,-18.0
2015,12,3,MHT,BWI,0.0,377,-2.0
2015,12,3,JFK,MIA,-2.0,1089,24.0
2015,12,4,SEA,DFW,-6.0,1660,-3.0
2015,12,4,LAX,DFW,4.0,1235,5.0
2015,12,4,LAS,ATL,-13.0,1747,-24.0
2015,12,4,SLC,ATL,-4.0,1590,-10.0
2015,12,4,DFW,MIA,-4.0,1121,-14.0
2015,12,4,IAH,DFW,-9.0,224,-16.0
2015,12,4,MIA,ATL,28.0,594,30.0
2015,12,4,MHT,BWI,-3.0,377,-16.0
2015,12,4,JFK,MIA,5.0,1089,11.0
2015,12,5,SEA,DFW,-9.0,1660,-26.0
2015,12,5,LAX,DFW,-4.0,1235,1.0
2015,12,5,LAS,ATL,-10.0,1747,-18.0
2015,12,5,PHX,ATL,-4.0,1587,-7.0
2015,12,5,SLC,ATL,-3.0,1590,-20.0
2015,12,5,DFW,MIA,-2.0,1121,-13.0
2015,12,5,IAH,DFW,-8.0,224,-25.0
2015,12,5,MHT,BWI,29.0,377,1.0
2015,12,5,JFK,MIA,25.0,1089,20.0
2015,12,5,BWI,IAH,2.0,1235,-6.0
2015,12,5,MIA,DFW,-6.0,1121,-15.0
2015,12,6,LAS,ATL,179.0,1747,168.0
2015,12,6,SFO,MIA,-5.0,2585,-13.0
2015,12,6,SLC,ATL,-7.0,1590,2.0
2015,12,6,SEA,DFW,-7.0,1660,-5.0
2015,12,6,DFW,MIA,22.0,1121,17.0
2015,12,6,MIA,ATL,-1.0,594,-15.0
2015,12,6,JFK,MIA,-3.0,1089,-21.0
2015,12,6,BWI,IAH,-6.0,1235,-26.0
2015,12,7,SEA,DFW,-6.0,1660,-24.0
2015,12,7,LAX,DFW,1.0,1235,-6.0
2015,12,7,LAS,ATL,1.0,1747,-3.0
2015,12,7,SLC,ATL,3.0,1590,-9.0
2015,12,7,DFW,MIA,12.0,1121,7.0
2015,12,7,IAH,DFW,-6.0,224,-27.0
2015,12,7,MDW,BWI,-3.0,611,3.0
2015,12,7,MIA,ATL,-3.0,594,-20.0
2015,12,7,MHT,BWI,-6.0,377,-11.0
2015,12,7,JFK,MIA,-5.0,1089,-26.0
2015,12,8,SEA,DFW,-3.0,1660,-28.0
2015,12,8,LAX,DFW,-5.0,1235,-5.0
2015,12,8,LAS,ATL,-10.0,1747,2.0
2015,12,8,SLC,ATL,-4.0,1590,-3.0
2015,12,8,DFW,MIA,-5.0,1121,
2015,12,8,IAH,DFW,-7.0,224,-26.0
2015,12,8,MIA,ATL,-4.0,594,-20.0
2015,12,8,MHT,BWI,-4.0,377,-32.0
2015,12,8,JFK,MIA,-1.0,1089,-5.0
2015,12,8,BWI,IAH,-3.0,1235,-13.0
2015,12,9,SEA,DFW,13.0,1660,-13.0
2015,12,9,LAX,DFW,-5.0,1235,6.0
2015,12,9,LAS,ATL,-11.0,1747,12.0
2015,12,9,DFW,MIA,-3.0,1121,-13.0
2015,12,9,IAH,DFW,-9.0,224,-24.0
2015,12,9,MIA,ATL,0.0,594,-16.0
2015,12,9,SLC,LAS,-3.0,368,-20.0
2015,12,9,MHT,BWI,-5.0,377,-24.0
2015,12,9,JFK,MIA,-2.0,1089,-1.0
2015,12,10,SEA,DFW,-4.0,1660,-4.0
2015,12,10,LAX,DFW,-3.0,1235,6.0
2015,12,10,LAS,ATL,9.0,1747,-5.0
2015,12,10,SLC,ATL,7.0,1590,-12.0
2015,12,10,DFW,MIA,-5.0,1121,-11.0
2015,12,10,IAH,DFW,-5.0,224,-19.0
2015,12,10,MIA,ATL,-6.0,594,-15.0
2015,12,10,MHT,BWI,-5.0,377,10.0
2015,12,10,JFK,MIA,-2.0,1089,-13.0
2015,12,11,SEA,DFW,-1.0,1660,-17.0
2015,12,11,LAX,DFW,35.0,1235,26.0
2015,12,11,LAS,ATL,-6.0,1747,-12.0
2015,12,11,SLC,ATL,-2.0,1590,-18.0
2015,12,11,DFW,MIA,2.0,1121,0.0
2015,12,11,IAH,DFW,-6.0,224,-12.0
2015,12,11,MIA,ATL,1.0,594,-10.0
2015,12,11,MHT,BWI,-1.0,377,-16.0
2015,12,11,JFK,MIA,3.0,1089,12.0
2015,12,12,SEA,DFW,-4.0,1660,-11.0
2015,12,12,LAX,DFW,0.0,1235,15.0
2015,12,12,LAS,ATL,7.0,1747,1.0
2015,12,12,PHX,ATL,-2.0,1587,-12.0
2015,12,12,SLC,ATL,-6.0,1590,-16.0
2015,12,12,DFW,MIA,11.0,1121,7.0
2015,12,12,IAH,DFW,-1.0,224,-17.0
2015,12,12,MHT,BWI,-5.0,377,-29.0
2015,12,12,JFK,MIA,0.0,1089,-18.0
2015,12,12,BWI,IAH,-7.0,1235,-32.0
2015,12,12,MIA,DFW,-6.0,1121,-15.0
2015,12,13,LAS,ATL,24.0,1747,30.0
2015,12,13,SFO,MIA,-3.0,2585,-1.0
2015,12,13,SLC,ATL,-1.0,1590,14.0
2015,12,13,SEA,DFW,,1660,
2015,12,13,DFW,MIA,-3.0,1121,-6.0
2015,12,13,MIA,ATL,-2.0,594,1.0
2015,12,13,JFK,MIA,-1.0,1089,-24.0
2015,12,13,BWI,IAH,-13.0,1235,
2015,12,14,SEA,DFW,-5.0,1660,-23.0
2015,12,14,LAX,DFW,-2.0,1235,-17.0
2015,12,14,LAS,ATL,0.0,1747,3.0
2015,12,14,SLC,ATL,1.0,1590,14.0
2015,12,14,DFW,MIA,51.0,1121,40.0
2015,12,14,IAH,DFW,-3.0,224,-13.0
2015,12,14,MDW,BWI,0.0,611,-11.0
2015,12,14,MIA,ATL,1.0,594,-2.0
2015,12,14,MHT,BWI,-3.0,377,-16.0
2015,12,14,JFK,MIA,-1.0,1089,28.0
2015,12,15,SEA,DFW,-6.0,1660,-15.0
2015,12,15,LAX,DFW,2.0,1235,-10.0
2015,12,15,LAS,ATL,7.0,1747,-4.0
2015,12,15,SLC,ATL,31.0,1590,43.0
2015,12,15,DFW,MIA,8.0,1121,9.0
2015,12,15,IAH,DFW,-7.0,224,-20.0
2015,12,15,MDW,BWI,-6.0,611,-10.0
2015,12,15,MIA,ATL,-6.0,594,-23.0
2015,12,15,MHT,BWI,-4.0,377,-19.0
2015,12,15,JFK,MIA,-1.0,1089,-20.0
2015,12,15,BWI,IAH,-8.0,1235,-17.0
2015,12,16,SEA,DFW,-5.0,1660,-29.0
2015,12,16,LAX,DFW,-2.0,1235,-10.0
2015,12,16,LAS,ATL,,1747,
2015,12,16,DFW,MIA,-4.0,1121,-12.0
2015,12,16,IAH,DFW,7.0,224,52.0
2015,12,16,MDW,BWI,-5.0,611,-18.0
2015,12,16,MIA,ATL,121.0,594,113.0
2015,12,16,MHT,BWI,-3.0,377,-24.0
2015,12,16,SLC,LAS,-2.0,368,2.0
2015,12,16,JFK,MIA,0.0,1089,-13.0
2015,12,17,SEA,DFW,-3.0,1660,-30.0
2015,12,17,LAX,DFW,-3.0,1235,-6.0
2015,12,17,DFW,MIA,3.0,1121,-11.0
2015,12,17,IAH,DFW,-2.0,224,-21.0
2015,12,17,MDW,BWI,0.0,611,-11.0
2015,12,17,MIA,ATL,-1.0,594,1.0
2015,12,17,MHT,BWI,-4.0,377,-2.0
2015,12,17,JFK,MIA,0.0,1089,-12.0
2015,12,18,SEA,DFW,49.0,1660,34.0
2015,12,18,LAX,DFW,0.0,1235,18.0
2015,12,18,IAH,DFW,90.0,224,83.0
2015,12,18,MDW,BWI,-3.0,611,-15.0
2015,12,18,MIA,ATL,-6.0,594,-23.0
2015,12,18,MHT,BWI,-6.0,377,4.0
2015,12,19,SEA,DFW,4.0,1660,-14.0
2015,12,19,LAX,DFW,-1.0,1235,3.0
2015,12,19,IAH,DFW,14.0,224,17.0
2015,12,19,MIA,ATL,-4.0,594,-13.0
2015,12,19,MDW,ATL,-5.0,591,-12.0
2015,12,19,MHT,BWI,-9.0,377,-23.0
2015,12,20,DFW,MIA,0.0,1121,-6.0
2015,12,20,IAH,MIA,-2.0,964,-4.0
2015,12,20,MIA,ATL,-2.0,594,11.0
2015,12,20,MHT,MDW,0.0,838,-13.0
2015,12,21,SEA,DFW,0.0,1660,-25.0
2015,12,21,LAX,DFW,1.0,1235,0.0
2015,12,21,IAH,DFW,2.0,224,-7.0
2015,12,21,DFW,MIA,-4.0,1121,3.0
2015,12,21,MDW,BWI,1.0,611,-15.0
2015,12,21,MIA,ATL,0.0,594,3.0
2015,12,21,MHT,BWI,-4.0,377,-6.0
2015,12,22,SEA,DFW,0.0,1660,-22.0
2015,12,22,LAX,DFW,-1.0,1235,11.0
2015,12,22,IAH,DFW,-2.0,224,-12.0
2015,12,22,DFW,MIA,0.0,1121,-3.0
2015,12,22,MDW,BWI,-1.0,611,7.0
2015,12,22,MIA,ATL,-4.0,594,-14.0
2015,12,22,MHT,BWI,0.0,377,-7.0
2015,12,23,SEA,DFW,8.0,1660,-15.0
2015,12,23,SFO,ATL,1.0,2139,-15.0
2015,12,23,IAH,DFW,1.0,224,-6.0
2015,12,23,MDW,BWI,-4.0,611,2.0
2015,12,23,MHT,MDW,-2.0,838,-9.0
2015,12,23,DFW,MIA,6.0,1121,4.0
2015,12,24,SEA,DFW,1.0,1660,-26.0
2015,12,24,SFO,ATL,25.0,2139,2.0
2015,12,24,IAH,DFW,0.0,224,-4.0
2015,12,24,DFW,MIA,-2.0,1121,1.0
2015,12,24,MHT,MDW,-1.0,838,-3.0
2015,12,24,MIA,DFW,-3.0,1121,-14.0
2015,12,25,DFW,MIA,-6.0,1121,24.0
2015,12,25,IAH,MIA,-8.0,964,-12.0
2015,12,25,MIA,DFW,-1.0,1121,-31.0
2015,12,25,MDW,ATL,207.0,591,211.0
2015,12,26,SEA,DFW,1.0,1660,12.0
2015,12,26,SFO,ATL,-5.0,2139,-10.0
2015,12,26,IAH,DFW,-4.0,224,0.0
2015,12,26,DFW,MIA,7.0,1121,2.0
2015,12,26,MDW,BWI,-4.0,611,-8.0
2015,12,26,MIA,ATL,-4.0,594,-15.0
2015,12,26,MHT,MDW,-3.0,838,-8.0
2015,12,27,SFO,ATL,6.0,2139,27.0
2015,12,27,MHT,MDW,-1.0,838,-12.0
2015,12,27,MDW,BWI,0.0,611,-16.0
2015,12,27,DFW,MIA,77.0,1121,
2015,12,27,IAH,MIA,17.0,964,24.0
2015,12,27,MIA,ATL,0.0,594,-5.0
2015,12,28,SEA,DFW,15.0,1660,10.0
2015,12,28,LAX,DFW,140.0,1235,136.0
2015,12,28,IAH,DFW,17.0,224,20.0
2015,12,28,MDW,BWI,-1.0,611,-6.0
2015,12,28,MIA,ATL,-2.0,594,-8.0
2015,12,28,MHT,BWI,-2.0,377,-11.0
2015,12,29,SEA,DFW,,1660,
2015,12,29,LAX,DFW,,1235,
2015,12,29,IAH,DFW,5.0,224,-10.0
2015,12,29,DFW,MIA,20.0,1121,10.0
2015,12,29,MDW,BWI,16.0,611,37.0
2015,12,29,MIA,ATL,2.0,594,4.0
2015,12,29,MHT,BWI,11.0,377,25.0
2015,12,30,SEA,DFW,6.0,1660,0.0
2015,12,30,SFO,ATL,-1.0,2139,4.0
2015,12,30,IAH,DFW,-1.0,224,-22.0
2015,12,30,DFW,MIA,29.0,1121,28.0
2015,12,30,MDW,BWI,3.0,611,0.0
2015,12,30,MIA,ATL,0.0,594,
2015,12,30,MHT,BWI,0.0,377,11.0
2015,12,31,SEA,DFW,142.0,1660,152.0
2015,12,31,LAX,DFW,-1.0,1235,2.0
2015,12,31,LAS,ATL,78.0,1747,56.0
2015,12,31,IAH,DFW,24.0,224,6.0
2015,12,31,DFW,MIA,-4.0,1121,-15.0
2015,12,31,MIA,ATL,-2.0,594,-13.0
2015,12,31,MHT,MDW,-1.0,838,4.0
